frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group,selected,reject_reason,reject_detail,t_str,cluster_size,in_anomaly,iei_prev,iei_prev2,density_1s,density_3s,density_10s,density_60s,recent_cv_5s,burst_score,n_same_group_3s,grp_biwa,grp_kakko,grp_koto,grp_shoko,grp_taiko,cluster,cluster_label,sml
97023,2026-05-04T14:54:32.013710,1777920872.0137105,6620.497332334518,40047,,366,324,357,314,19,21,3.034850443852571,140.41186915231702,biwa,0,area_over_max,area=79.5 > MAX_AREA=40,110:20.497,1,False,0.4523721901872743,0.6093263626098633,-0.8968756364894584,-1.037767368907932,-0.9134493982209164,-1.1377264524293331,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
97104,2026-05-04T14:54:37.533736,1777920877.5337362,6626.0173580646515,40048,2367.0,329,180,326,178,6,5,-0.168963393065814,50.77432590266329,biwa,1,,,110:26.017,4,False,0.2535538023655351,-1.4239859580993652,-0.8968756364894584,-1.037767368907932,-0.9134493982209164,-1.022810510828638,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
97112,2026-05-04T14:54:38.093883,1777920878.0938833,6626.577505111694,40052,2371.0,328,180,326,177,5,6,-0.0316570857693117,50.19442890773479,biwa,1,,,110:26.578,2,False,-0.4389495737770234,-4.95987868309021,0.1120802060731674,-0.6084837067119415,-0.6495966513607481,-0.9078945692279428,-0.633222859440811,1.6473569014713485,-0.4277640115732564,True,False,False,False,False,3,small_burst,M
97122,2026-05-04T14:54:38.766838,1777920878.766838,6627.250459909439,40054,,329,180,327,178,4,5,-0.191847777615231,50.77432590266329,biwa,0,no_slots_existing,"active_rects=6, max=6",110:27.250,2,False,-0.4231992393016154,0.1128077507019043,0.1120802060731674,-0.1792000445159513,-0.3857439045005799,-0.7929786276272474,-0.633222859440811,0.7629502132697186,0.0876085555974285,True,False,False,False,False,0,baseline,M
97130,2026-05-04T14:54:39.310908,1777920879.3109083,6627.7945301532745,40056,,330,179,327,177,6,5,-0.191847777615231,50.64824737373527,biwa,0,global_suppression,suppress_until=1777920880.178,110:27.795,3,False,-0.4411942336185351,-0.1288845539093017,0.1120802060731674,0.2500836176800389,-0.1218911576404117,-0.6780626860265521,-0.3571427149296167,0.3207457636633066,0.6029811227681134,True,False,False,False,False,0,baseline,M
97372,2026-05-04T14:54:55.806216,1777920895.8062165,6644.289838314056,40059,2373.0,175,206,172,204,6,5,-0.2376165467140651,277.59464336859145,koto,1,,,110:44.290,1,False,1.7859340525629104,15.951237916946411,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-0.5631467444258567,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,1,after_silence,L
97398,2026-05-04T14:54:57.582781,1777920897.5827808,6646.066402673721,40060,,174,207,172,205,5,5,-0.2376165467140651,276.9919253466678,koto,0,global_suppression,suppress_until=1777920898.306,110:46.066,3,False,-0.2691121342725135,-14.718743801116943,-0.8968756364894584,-0.6084837067119415,-0.9134493982209164,-0.4482308028251613,-0.633222859440811,-1.0058720072004246,-0.4277640115732564,False,False,True,False,False,3,small_burst,L
97412,2026-05-04T14:54:58.525752,1777920898.5257516,6647.009373426437,40064,2374.0,174,207,172,205,5,4,-0.2376165467140651,276.9919253466678,koto,1,,,110:47.009,2,False,-0.3854993332399029,-0.8335936069488525,0.1120802060731674,-0.1792000445159513,-0.6495966513607481,-0.333314861224466,-0.633222859440811,1.6473569014713485,0.0876085555974285,False,False,True,False,False,0,baseline,L
97415,2026-05-04T14:54:58.733938,1777920898.733938,6647.217559814453,40065,2375.0,174,207,172,205,5,5,-0.214732162164648,276.9919253466678,koto,1,,,110:47.218,2,False,-0.488090683916792,-0.7347843647003174,0.1120802060731674,0.2500836176800389,-0.3857439045005799,-0.2183989196237706,0.2918051561762703,0.7629502132697186,0.6029811227681134,False,False,True,False,False,0,baseline,S
97661,2026-05-04T14:55:15.502856,1777920915.5028565,6663.986478328705,40067,2377.0,304,333,300,327,9,12,0.5633369125155311,168.00916502096072,kakko,1,,,111:03.986,1,False,1.8241358122493745,16.560732126235962,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-0.2183989196237706,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,True,False,False,False,1,after_silence,L
97688,2026-05-04T14:55:17.342714,1777920917.342714,6665.826335906982,40068,,305,336,301,333,8,6,0.2200711442742755,167.83779648031816,kakko,0,global_suppression,suppress_until=1777920918.003,111:05.826,2,False,-0.2602750698246195,-14.92906093597412,-0.8968756364894584,-0.6084837067119415,-0.9134493982209164,-0.4482308028251613,-0.633222859440811,-1.0058720072004246,-0.4277640115732564,False,True,False,False,False,3,small_burst,L
97776,2026-05-04T14:55:23.342340,1777920923.34234,6671.825961828232,40070,2378.0,364,330,361,327,7,6,-0.0316570857693117,142.63333058723128,biwa,1,,,111:11.826,6,False,0.3205160755918935,4.159768342971802,-0.8968756364894584,-1.037767368907932,-0.6495966513607481,-0.6780626860265521,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
97866,2026-05-04T14:55:29.470542,1777920929.4705422,6677.954164028168,40076,2381.0,239,192,235,189,9,7,0.3573774515707777,304.33021719550334,koto,1,,,111:17.954,1,False,0.3384680282043289,0.1285762786865234,-0.8968756364894584,-1.037767368907932,-0.9134493982209164,-0.6780626860265521,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,0,baseline,L
97883,2026-05-04T14:55:30.621782,1777920930.6217823,6679.105404138565,40077,2382.0,230,196,228,193,5,6,-0.2376165467140651,295.6410058243053,koto,1,,,111:19.105,4,False,-0.3564205507622103,-4.976962089538574,-0.8968756364894584,-0.6084837067119415,-0.6495966513607481,-0.5631467444258567,-0.633222859440811,-1.0058720072004246,-0.4277640115732564,False,False,True,False,False,0,baseline,L
97999,2026-05-04T14:55:38.526875,1777920938.5268748,6687.0104966163635,40081,2385.0,237,379,235,376,4,6,-0.191847777615231,195.133083148487,shoko,1,,,111:27.010,2,False,0.5865592810508703,6.753852367401123,-0.8968756364894584,-1.037767368907932,-0.6495966513607481,-0.7929786276272474,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,False,True,False,0,baseline,L
98008,2026-05-04T14:55:39.149635,1777920939.1496353,6687.63325715065,40083,2387.0,236,379,234,376,5,6,-0.2376165467140651,195.46833965209112,shoko,1,,,111:27.633,1,False,-0.430207414123781,-7.282331943511963,0.1120802060731674,-0.6084837067119415,-0.3857439045005799,-0.7929786276272474,-0.633222859440811,0.7629502132697186,-0.4277640115732564,False,False,False,True,False,3,small_burst,M
98016,2026-05-04T14:55:39.694091,1777920939.6940906,6688.177712440491,40084,2388.0,237,379,235,376,4,6,-0.2376165467140651,195.133083148487,shoko,1,,,111:28.178,1,False,-0.4411404730982396,-0.0783052444458007,0.1120802060731674,-0.1792000445159513,-0.3857439045005799,-0.7929786276272474,-0.633222859440811,0.7629502132697186,0.0876085555974285,False,False,False,True,False,0,baseline,M
98021,2026-05-04T14:55:40.030938,1777920940.0309384,6688.514560222626,40085,,217,351,215,349,5,5,-0.214732162164648,205.68364718049585,shoko,0,global_suppression,suppress_until=1777920941.027,111:28.515,2,False,-0.4701268473998702,-0.2076075077056884,1.121036048635793,0.2500836176800389,-0.1218911576404117,-0.6780626860265521,-0.4307648958619889,1.6473635345270377,0.6029811227681134,False,False,False,True,False,0,baseline,M
98035,2026-05-04T14:55:40.989830,1777920940.9898305,6689.473452329636,40087,,217,352,215,349,5,6,-0.1460790085163969,205.51387042753424,shoko,0,global_suppression,suppress_until=1777920941.650,111:29.473,1,False,-0.3832763773359965,0.6220443248748779,0.1120802060731674,0.6793672798760292,-0.1218911576404117,-0.5631467444258567,0.0929320875768575,0.3207457636633066,1.1183536899387982,False,False,False,True,False,0,baseline,L
98051,2026-05-04T14:55:42.077377,1777920942.077377,6690.560998916626,40088,,217,351,215,349,5,5,-0.214732162164648,205.68364718049585,shoko,0,global_suppression,suppress_until=1777920942.194,111:30.561,1,False,-0.3653135061782627,0.1286544799804687,-0.8968756364894584,0.6793672798760292,0.1419615892197565,-0.4482308028251613,0.464529621510124,-1.0058720072004246,1.1183536899387982,False,False,False,True,False,0,baseline,L
98064,2026-05-04T14:55:42.957876,1777920942.9578755,6691.441497325897,40089,2389.0,265,447,263,444,4,6,-0.2376165467140651,183.78056853430107,taiko,1,,,111:31.441,1,False,-0.3942217862504116,-0.2070481777191162,0.1120802060731674,0.2500836176800389,0.4058143360799247,-0.333314861224466,0.5364515570955563,-0.1214594229492926,-0.9431365787439412,False,False,False,False,True,0,baseline,L
98075,2026-05-04T14:55:43.710012,1777920943.7100124,6692.193634271622,40090,2390.0,265,447,262,445,6,5,-0.1003102394175629,183.78056853430107,taiko,1,,,111:32.194,1,False,-0.4121437461515242,-0.1283614635467529,0.1120802060731674,0.2500836176800389,0.6696670829400929,-0.2183989196237706,0.4689190248066478,-0.2478038973502052,-0.4277640115732564,False,False,False,False,True,0,baseline,M
98177,2026-05-04T14:55:50.670345,1777920950.670345,6699.1539669036865,40091,2391.0,321,82,319,80,5,4,-0.1460790085163969,16.546760816181063,biwa,1,,,111:39.154,1,False,0.4546509371945956,6.208195686340332,-0.8968756364894584,-1.037767368907932,-0.1218911576404117,-0.1034829780230753,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
98179,2026-05-04T14:55:50.798573,1777920950.7985733,6699.282195091248,40092,2392.0,283,180,280,177,6,7,-0.0087727012198947,4.289153328818998,biwa,1,,,111:39.282,5,False,-0.4992545303136706,-6.832104444503784,0.1120802060731674,-0.6084837067119415,0.1419615892197565,0.01143296357762,-0.633222859440811,0.0554227401366074,-0.4277640115732564,True,False,False,False,False,3,small_burst,S
98195,2026-05-04T14:55:51.885109,1777920951.8851087,6700.368730545044,40097,2396.0,278,183,274,181,8,5,-0.1003102394175629,356.9059419410829,koto,1,,,111:40.369,2,False,-0.365454681637441,0.9583072662353516,-0.8968756364894584,-0.1792000445159513,0.1419615892197565,0.1263489051783154,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,0,baseline,L
98528,2026-05-04T14:56:14.589884,1777920974.589884,6723.0735058784485,40099,2397.0,189,329,186,326,7,7,0.0827648369777733,219.85723544211575,koto,1,,,112:03.074,1,False,2.6529062621348727,21.61823987960815,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-0.2183989196237706,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,1,after_silence,L
98929,2026-05-04T14:56:41.902257,1777921001.9022574,6750.385879278183,40100,2398.0,358,261,353,258,10,7,0.4489149897684459,117.72825742231912,biwa,1,,,112:30.386,1,False,3.2962238553090337,4.607598066329956,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-1.2526423940300289,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
99142,2026-05-04T14:56:56.430323,1777921016.4303231,6764.9139449596405,40101,2399.0,389,143,386,141,7,4,-0.191847777615231,54.76177477504223,biwa,1,,,112:44.914,1,False,1.5112656290654265,-12.784307718276978,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-1.8272221020335055,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,3,small_burst,L
99343,2026-05-04T14:57:10.126026,1777921030.1260264,6778.609648227692,40102,2400.0,181,355,179,353,5,4,-0.191847777615231,216.25383773744477,koto,1,,,112:58.610,1,False,1.395050330609991,-0.8323624134063721,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-1.7123061604328105,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,0,baseline,L
99452,2026-05-04T14:57:17.550863,1777921037.550863,6786.034484863281,40103,2401.0,273,162,271,160,5,4,-0.214732162164648,353.11827636936306,koto,1,,,113:06.034,2,False,0.5195054651428944,-6.270866632461548,-0.8968756364894584,-1.037767368907932,-0.9134493982209164,-1.7123061604328105,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,3,small_burst,L
99460,2026-05-04T14:57:18.093884,1777921038.0938838,6786.5775055885315,40105,2403.0,273,161,271,159,5,5,-0.2376165467140651,353.23382517744693,koto,1,,,113:06.578,4,False,-0.441340768485619,-6.8818159103393555,0.1120802060731674,-0.6084837067119415,-0.6495966513607481,-1.597390218832115,-0.633222859440811,1.6473569014713485,-0.4277640115732564,False,False,True,False,False,3,small_burst,M
99468,2026-05-04T14:57:18.638088,1777921038.6380875,6787.121709346771,40109,,271,163,267,161,9,5,0.2200711442742755,351.0273733851036,koto,0,no_slots_existing,"active_rects=6, max=6",113:07.122,8,False,-0.4411755921997329,0.0011830329895019,0.1120802060731674,-0.1792000445159513,-0.3857439045005799,-1.4824742772314194,-0.633222859440811,0.7629502132697186,0.0876085555974285,False,False,True,False,False,0,baseline,M
99476,2026-05-04T14:57:19.182621,1777921039.182621,6787.666242837906,40117,,271,162,267,160,8,5,0.0827648369777733,351.17962044797895,koto,0,global_suppression,suppress_until=1777921040.051,113:07.666,4,False,-0.4411295545529413,0.0003297328948974,0.1120802060731674,0.2500836176800389,-0.1218911576404117,-1.3675583356307242,-0.629939088821721,0.3207457636633066,0.6029811227681134,False,False,True,False,False,0,baseline,M
99670,2026-05-04T14:57:32.397666,1777921052.3976655,6800.8812873363495,40121,2407.0,157,338,155,336,4,5,-0.214732162164648,226.1885386092088,koto,1,,,113:20.881,2,False,1.3279402575631305,12.67051100730896,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-1.2526423940300289,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,1,after_silence,L
99772,2026-05-04T14:57:39.358633,1777921059.3586333,6807.842255115509,40123,2409.0,473,292,470,288,7,8,0.4260306052190289,110.45838205363572,biwa,1,,,113:27.842,1,False,0.4547396170868972,-6.254076719284058,-0.8968756364894584,-1.037767368907932,-0.9134493982209164,-1.1377264524293331,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,3,small_burst,L
99992,2026-05-04T14:57:54.351021,1777921074.3510206,6822.834642410278,40124,2410.0,239,199,236,197,6,5,-0.1460790085163969,297.12130340415865,koto,1,,,113:42.835,2,False,1.5760946915041116,8.031419515609741,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-1.1377264524293331,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,0,baseline,L
99998,2026-05-04T14:57:54.749361,1777921074.7493608,6823.232982635498,40125,2411.0,337,27,334,25,7,4,-0.0087727012198947,16.45380926895666,biwa,1,,,113:43.233,1,False,-0.46154120908807,-14.59404706954956,0.1120802060731674,-0.6084837067119415,-0.9134493982209164,-1.022810510828638,-0.633222859440811,1.647370167615892,-0.9431365787439412,True,False,False,False,False,3,small_burst,M
100041,2026-05-04T14:57:57.694589,1777921077.6945891,6826.17821097374,40127,2413.0,273,181,270,179,6,5,-0.1460790085163969,349.8244891569568,koto,1,,,113:46.178,1,False,-0.1059420645085687,2.5468881130218506,-0.8968756364894584,-0.6084837067119415,-0.6495966513607481,-1.022810510828638,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,0,baseline,L
100153,2026-05-04T14:58:05.325448,1777921085.3254478,6833.809069633484,40128,2414.0,422,165,420,162,5,6,-0.168963393065814,68.82742138057046,biwa,1,,,113:53.809,1,False,0.5482704725962497,4.6856303215026855,-0.8968756364894584,-1.037767368907932,-0.9134493982209164,-0.9078945692279428,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
100322,2026-05-04T14:58:16.830549,1777921096.8305488,6845.314170598984,40129,2415.0,386,406,384,404,5,4,-0.191847777615231,150.32151007486482,kakko,1,,,114:05.314,2,False,1.089196178274704,3.8742423057556152,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,-0.9078945692279428,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,True,False,False,False,0,baseline,L
100339,2026-05-04T14:58:17.998068,1777921097.9980683,6846.481690168381,40131,2417.0,389,405,386,403,6,5,-0.214732162164648,149.49386775827617,biwa,1,,,114:06.482,2,False,-0.3541475959100168,-10.337581396102903,-0.8968756364894584,-0.6084837067119415,-0.9134493982209164,-0.9078945692279428,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,3,small_burst,L
100347,2026-05-04T14:58:18.542381,1777921098.5423808,6847.026002645493,40133,,389,406,386,404,6,4,-0.2376165467140651,149.6287801262265,biwa,0,global_suppression,suppress_until=1777921099.331,114:07.026,1,False,-0.4411604127587084,-0.6232070922851562,0.1120802060731674,-0.1792000445159513,-0.6495966513607481,-0.9078945692279428,-0.633222859440811,1.6473569014713485,-0.4277640115732564,True,False,False,False,False,0,baseline,M
100347,2026-05-04T14:58:18.542381,1777921098.5423808,6847.026002645493,40134,,281,304,279,302,5,4,-0.214732162164648,179.3179396068274,taiko,0,global_suppression,suppress_until=1777921099.331,114:07.026,1,False,-0.517157882084229,-0.5443124771118164,0.1120802060731674,-0.1792000445159513,-0.6495966513607481,-0.9078945692279428,-0.633222859440811,1.6473569014713485,-0.9431365787439412,False,False,False,False,True,0,baseline,S
100358,2026-05-04T14:58:19.294652,1777921099.2946515,6847.77827334404,40135,,389,406,387,404,5,5,-0.1460790085163969,149.6287801262265,biwa,0,global_suppression,suppress_until=1777921099.602,114:07.778,1,False,-0.4121250714444743,0.7522706985473633,1.121036048635793,0.6793672798760292,-0.1218911576404117,-0.9078945692279428,1.8895264570213173,1.6473635345270377,0.0876085555974285,True,False,False,False,False,0,baseline,M
100360,2026-05-04T14:58:19.421875,1777921099.4218743,6847.905496120453,40136,,195,74,193,72,5,5,-0.214732162164648,329.7923875195934,koto,0,global_suppression,suppress_until=1777921099.602,114:07.905,2,False,-0.4993949068549002,-0.6250479221343994,2.1299918911984195,1.1086509420720194,0.1419615892197565,-0.7929786276272474,1.4268380203650564,1.647370167615892,-0.9431365787439412,False,False,True,False,False,0,baseline,S
100404,2026-05-04T14:58:22.429476,1777921102.4294758,6850.91309762001,40139,2419.0,312,376,309,373,6,7,-0.0087727012198947,168.40782458970898,kakko,1,,,114:10.913,13,False,-0.0972334594091702,2.8803787231445312,-0.8968756364894584,-1.037767368907932,0.4058143360799247,-0.6780626860265521,1.9507799310662597,-1.0058720072004246,-0.9431365787439412,False,True,False,False,False,0,baseline,L
100412,2026-05-04T14:58:22.973818,1777921102.973818,6851.457439899445,40151,,312,377,309,374,6,6,0.0141116833295222,168.47968005228893,kakko,0,no_slots_existing,"active_rects=6, max=6",114:11.457,13,False,-0.4411562517277257,-2.463259220123291,0.1120802060731674,-0.6084837067119415,0.6696670829400929,-0.5631467444258567,3.095754814168419,-0.2478038973502052,-0.4277640115732564,False,True,False,False,False,0,baseline,M
100420,2026-05-04T14:58:23.519073,1777921103.5190732,6852.002695083618,40164,,347,429,345,426,4,6,-0.191847777615231,162.225492005736,kakko,0,no_slots_existing,"active_rects=6, max=6",114:12.003,2,False,-0.4410287910266661,0.0009129047393798,0.1120802060731674,-0.1792000445159513,0.933519829800261,-0.4482308028251613,3.0957233986994943,-0.3425622926334886,0.0876085555974285,False,True,False,False,False,0,baseline,M
100420,2026-05-04T14:58:23.519073,1777921103.5190732,6852.002695083618,40165,,310,378,307,376,7,5,0.0141116833295222,169.24903300681194,kakko,0,no_slots_existing,"active_rects=6, max=6",114:12.003,10,False,-0.517157882084229,-0.545255184173584,0.1120802060731674,-0.1792000445159513,0.933519829800261,-0.4482308028251613,3.0957233986994943,-0.3425622926334886,0.0876085555974285,False,True,False,False,False,0,baseline,S
100428,2026-05-04T14:58:24.062459,1777921104.062459,6852.546080827713,40176,,309,377,307,374,5,6,-0.214732162164648,169.53466157139928,kakko,0,global_suppression,suppress_until=1777921105.058,114:12.546,13,False,-0.4412898041781439,0.5433857440948486,1.121036048635793,0.6793672798760292,1.4612253235205974,-0.2183989196237706,3.3076295955706416,0.0554238014302935,1.1183536899387982,False,True,False,False,False,0,baseline,M
100436,2026-05-04T14:58:24.606568,1777921104.6065683,6853.090190172195,40189,,303,377,301,374,5,6,-0.0087727012198947,171.6656354826422,taiko,0,global_suppression,suppress_until=1777921105.331,114:13.090,10,False,-0.4411887743458859,0.0007236003875732,0.1120802060731674,1.1086509420720194,1.7250780703807655,-0.1034829780230753,1.1091305989798284,-0.5234647776040302,-0.9431365787439412,False,False,False,False,True,0,baseline,M
100447,2026-05-04T14:58:25.357847,1777921105.3578467,6853.841468572617,40206,2425.0,303,376,300,374,7,5,0.0827648369777733,171.61296762134054,taiko,1,,,114:13.841,14,False,-0.4122636171320715,0.2071690559387207,0.1120802060731674,1.5379346042680095,1.988930817240934,0.01143296357762,0.8756992420635658,-0.5636653465699222,-0.4277640115732564,False,False,False,False,True,0,baseline,M
100451,2026-05-04T14:58:25.630774,1777921105.6307745,6854.1143963336945,40211,,347,429,345,427,5,5,-0.191847777615231,162.225492005736,kakko,0,too_close_to_selected,min_dist=68.2 < MIN_DIST_BETWEEN=400,114:14.114,1,False,-0.4790514266513906,-0.4783506393432617,0.1120802060731674,1.5379346042680095,2.2527835641011023,0.1263489051783154,0.7950346192058158,-0.5976812173754449,1.1183536899387982,False,True,False,False,False,0,baseline,M
100452,2026-05-04T14:58:25.694972,1777921105.6949725,6854.178594350815,40215,2430.0,310,377,307,374,7,7,0.0827648369777733,169.18216641515903,kakko,1,,,114:14.179,9,False,-0.5081944887357027,-0.2087297439575195,1.121036048635793,1.967218266464,2.5166363109612706,0.2412648467790107,0.8628331561259545,-0.2478033558733706,1.633726257109483,False,True,False,False,False,0,baseline,S
100456,2026-05-04T14:58:25.965767,1777921105.9657674,6854.449389219284,40223,,236,195,233,192,7,6,0.1056492215271904,299.6044507460049,koto,0,no_slots_existing,"active_rects=6, max=6",114:14.449,1,False,-0.4793492233167547,0.2065968513488769,2.1299918911984195,2.3965019286599905,2.7804890578214385,0.3561807883797061,1.2058853071980031,0.0554241551953272,-0.9431365787439412,False,False,True,False,False,0,baseline,M
100466,2026-05-04T14:58:26.653358,1777921106.6533575,6855.136979341507,40224,,347,430,345,428,5,5,-0.2376165467140651,162.3048407887444,kakko,0,no_slots_existing,"active_rects=6, max=6",114:15.137,3,False,-0.4211558402066711,0.4167952537536621,1.121036048635793,1.5379346042680095,3.044341804681607,0.4710967299804015,1.19834490757443,-0.3425618780651761,0.6029811227681134,False,True,False,False,False,0,baseline,M
100757,2026-05-04T14:58:46.478020,1777921126.4780204,6874.96164226532,40227,2431.0,265,375,263,372,5,6,-0.2376165467140651,185.52754015165615,taiko,1,,,114:34.962,3,False,2.2507819976620036,19.13707280158997,-0.8968756364894584,-1.037767368907932,-1.1773021450810846,0.3561807883797061,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,False,False,True,1,after_silence,L
100765,2026-05-04T14:58:47.021976,1777921127.0219755,6875.505597352982,40230,2434.0,265,373,263,371,5,5,-0.191847777615231,185.59933933652056,taiko,1,,,114:35.506,2,False,-0.4412103118422519,-19.280707836151123,0.1120802060731674,-0.6084837067119415,-0.9134493982209164,0.4710967299804015,-0.633222859440811,1.647370167615892,-0.4277640115732564,False,False,False,False,True,3,small_burst,M
100783,2026-05-04T14:58:48.254101,1777921128.2541013,6876.737723112106,40232,,266,373,264,371,4,5,-0.214732162164648,185.2281918852723,taiko,0,global_suppression,suppress_until=1777921129.043,114:36.738,1,False,-0.3451272130811526,0.6881706714630127,-0.8968756364894584,-0.1792000445159513,-0.6495966513607481,0.5860126715810968,-0.633222859440811,-1.0058720072004246,0.0876085555974285,False,False,False,False,True,0,baseline,L
100800,2026-05-04T14:58:49.406180,1777921129.40618,6877.889801740646,40233,,265,374,263,371,5,7,-0.1460790085163969,185.563208820744,taiko,0,global_suppression,suppress_until=1777921129.731,114:37.890,2,False,-0.3563034759944833,-0.0800471305847168,-0.8968756364894584,0.2500836176800389,-0.3857439045005799,0.7009286131817921,0.5360843039658473,-1.0058720072004246,0.6029811227681134,False,False,False,False,True,0,baseline,L
100839,2026-05-04T14:58:52.062538,1777921132.0625384,6880.5461602211,40235,2436.0,316,120,314,118,5,5,-0.168963393065814,19.798876354524907,biwa,1,,,114:40.546,3,False,-0.1462743719228773,1.504279851913452,-0.8968756364894584,-0.6084837067119415,-0.1218911576404117,0.8158445547824875,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
100857,2026-05-04T14:58:53.294204,1777921133.2942038,6881.777825593948,40238,2439.0,316,124,314,121,5,7,-0.0545414703187288,20.55604521958344,biwa,1,,,114:41.778,7,False,-0.3451914926877721,-1.4246931076049805,-0.8968756364894584,-0.6084837067119415,0.1419615892197565,0.9307604963831828,-0.633222859440811,-1.0058720072004246,-0.4277640115732564,True,False,False,False,False,0,baseline,L
100865,2026-05-04T14:58:53.838619,1777921133.838619,6882.322240829468,40245,,316,124,314,121,5,6,-0.0545414703187288,20.55604521958344,biwa,0,global_suppression,suppress_until=1777921134.771,114:42.322,8,False,-0.4411460655238803,-0.6872501373291016,0.1120802060731674,-0.1792000445159513,0.4058143360799247,1.045676437983878,0.4726051446488699,-0.1214594229492926,0.0876085555974285,True,False,False,False,False,0,baseline,M
100873,2026-05-04T14:58:54.381980,1777921134.3819802,6882.865602016449,40253,,317,124,314,121,6,6,-0.0316570857693117,21.077494116986713,biwa,0,global_suppression,suppress_until=1777921134.771,114:42.866,22,False,-0.4412932328676735,-0.001054048538208,0.1120802060731674,0.2500836176800389,0.6696670829400929,1.045676437983878,1.1632922569908772,-0.2478038973502052,0.6029811227681134,True,False,False,False,False,0,baseline,M
100881,2026-05-04T14:58:54.925589,1777921134.925589,6883.409210920334,40275,,323,120,319,118,8,5,-0.0545414703187288,23.267704810056955,biwa,0,global_suppression,suppress_until=1777921135.858,114:43.409,18,False,-0.441258646378146,0.0002477169036865,0.1120802060731674,0.6793672798760292,0.933519829800261,1.045676437983878,0.632314101038748,-0.3425622926334886,1.1183536899387982,True,False,False,False,False,0,baseline,M
100896,2026-05-04T14:58:55.950086,1777921135.9500864,6884.433708190918,40303,2442.0,307,118,304,116,6,5,-0.1460790085163969,14.82647997035565,biwa,1,,,114:44.434,11,False,-0.374116516748595,0.4808883666992187,-0.8968756364894584,0.6793672798760292,1.1973725766604293,1.1605923795845736,0.622615306493416,-1.0058720072004246,1.1183536899387982,True,False,False,False,False,0,baseline,L
100897,2026-05-04T14:58:56.013835,1777921136.0138347,6884.497456550598,40304,2443.0,307,120,304,117,7,7,-0.0316570857693117,15.10957512234046,biwa,1,,,114:44.497,6,False,-0.5082572703711685,-0.9607489109039308,0.1120802060731674,1.1086509420720194,1.4612253235205974,1.275508321185269,0.506522217880288,-0.4752241028850654,1.633726257109483,True,False,False,False,False,0,baseline,S
100909,2026-05-04T14:58:56.846935,1777921136.846935,6885.330556869507,40310,,321,119,319,117,5,5,-0.2376165467140651,22.09423034158283,biwa,0,no_slots_existing,"active_rects=6, max=6",114:45.331,1,False,-0.400839556501664,0.7693519592285156,1.121036048635793,0.6793672798760292,1.4612253235205974,1.3904242627859642,1.0973323015265442,0.0554238014302935,1.1183536899387982,True,False,False,False,False,0,baseline,L
100932,2026-05-04T14:58:58.414341,1777921138.4143412,6886.897963047028,40311,,316,121,314,118,4,6,-0.2376165467140651,19.98310652189997,biwa,0,global_suppression,suppress_until=1777921138.802,114:46.898,5,False,-0.2983150153382317,0.7343058586120605,-0.8968756364894584,0.2500836176800389,1.1973725766604293,1.3904242627859642,0.9974557321144576,-1.0058720072004246,0.6029811227681134,True,False,False,False,False,0,baseline,L
