frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group,selected,reject_reason,reject_detail,t_str,cluster_size,in_anomaly
95163,2026-05-04T14:52:25.262444,1777920745.2624445,6493.746066331863,39985,2333.0,458,330,455,326,7,8,18.5,121.71513351509782,biwa,1,,,108:13.746,4,False
95172,2026-05-04T14:52:25.886122,1777920745.8861225,6494.369744300842,39989,2337.0,442,355,440,352,5,6,8.0,129.8055710922652,biwa,1,,,108:14.370,1,False
95184,2026-05-04T14:52:26.703092,1777920746.7030916,6495.1867134571075,39990,2338.0,442,355,440,352,5,6,8.0,129.8055710922652,biwa,1,,,108:15.187,1,False
95256,2026-05-04T14:52:31.614311,1777920751.6143112,6500.09793305397,39994,2339.0,369,165,367,163,5,5,11.0,58.28486648490218,biwa,1,,,108:20.098,1,False
95488,2026-05-04T14:52:47.422580,1777920767.4225798,6515.906201601028,39995,2340.0,264,284,262,282,5,5,8.5,194.03624346792648,shoko,1,,,108:35.906,2,False
95497,2026-05-04T14:52:48.030312,1777920768.0303118,6516.5139336586,39997,2342.0,264,283,262,281,5,5,10.0,194.2500326978036,shoko,1,,,108:36.514,1,False
95510,2026-05-04T14:52:48.909870,1777920768.90987,6517.393491744995,39998,2343.0,264,284,262,282,5,4,8.5,194.03624346792648,shoko,1,,,108:37.393,5,False
95890,2026-05-04T14:53:14.814244,1777920794.8142436,6543.297865390778,40004,2344.0,411,127,409,125,5,5,11.5,54.628156128486694,biwa,1,,,109:03.298,4,False
95901,2026-05-04T14:53:15.565763,1777920795.565763,6544.049384832382,40008,2348.0,419,124,416,122,6,5,10.5,55.36919961974297,biwa,1,,,109:04.049,3,False
96117,2026-05-04T14:53:30.285891,1777920810.2858906,6558.769512414932,40014,2350.0,335,223,332,221,6,4,9.0,93.1221304621157,biwa,1,,,109:18.770,3,False
96126,2026-05-04T14:53:30.894235,1777920810.8942354,6559.377857208252,40017,2353.0,159,223,156,221,6,4,8.0,268.57973445360096,koto,1,,,109:19.378,1,False
96544,2026-05-04T14:53:59.373633,1777920839.373633,6587.857254743576,40018,2354.0,275,230,272,227,6,7,9.0,206.565051177078,shoko,1,,,109:47.857,1,False
96785,2026-05-04T14:54:15.806482,1777920855.806482,6604.2901039123535,40019,2355.0,77,202,75,200,5,5,8.0,275.0671617258532,koto,1,,,110:04.290,2,False
96793,2026-05-04T14:54:16.349017,1777920856.349017,6604.83263874054,40021,2357.0,77,202,75,199,4,7,12.0,275.0671617258532,koto,1,,,110:04.833,4,False
96921,2026-05-04T14:54:25.069699,1777920865.0696988,6613.553320646286,40041,2361.0,260,266,258,263,5,6,11.5,203.49856567595208,shoko,1,,,110:13.553,6,False
97104,2026-05-04T14:54:37.533736,1777920877.5337362,6626.0173580646515,40048,2367.0,329,180,326,178,6,5,9.5,50.77432590266329,biwa,1,,,110:26.017,4,False
97112,2026-05-04T14:54:38.093883,1777920878.0938833,6626.577505111694,40052,2371.0,328,180,326,177,5,6,12.5,50.19442890773479,biwa,1,,,110:26.578,2,False
97372,2026-05-04T14:54:55.806216,1777920895.8062165,6644.289838314056,40059,2373.0,175,206,172,204,6,5,8.0,277.59464336859145,koto,1,,,110:44.290,1,False
97412,2026-05-04T14:54:58.525752,1777920898.5257516,6647.009373426437,40064,2374.0,174,207,172,205,5,4,8.0,276.9919253466678,koto,1,,,110:47.009,2,False
97415,2026-05-04T14:54:58.733938,1777920898.733938,6647.217559814453,40065,2375.0,174,207,172,205,5,5,8.5,276.9919253466678,koto,1,,,110:47.218,2,False
97661,2026-05-04T14:55:15.502856,1777920915.5028565,6663.986478328705,40067,2377.0,304,333,300,327,9,12,25.5,168.00916502096072,kakko,1,,,111:03.986,1,False
97776,2026-05-04T14:55:23.342340,1777920923.34234,6671.825961828232,40070,2378.0,364,330,361,327,7,6,12.5,142.63333058723128,biwa,1,,,111:11.826,6,False
97866,2026-05-04T14:55:29.470542,1777920929.4705422,6677.954164028168,40076,2381.0,239,192,235,189,9,7,21.0,304.33021719550334,koto,1,,,111:17.954,1,False
97883,2026-05-04T14:55:30.621782,1777920930.6217823,6679.105404138565,40077,2382.0,230,196,228,193,5,6,8.0,295.6410058243053,koto,1,,,111:19.105,4,False
97999,2026-05-04T14:55:38.526875,1777920938.5268748,6687.0104966163635,40081,2385.0,237,379,235,376,4,6,9.0,195.133083148487,shoko,1,,,111:27.010,2,False
98008,2026-05-04T14:55:39.149635,1777920939.1496353,6687.63325715065,40083,2387.0,236,379,234,376,5,6,8.0,195.46833965209112,shoko,1,,,111:27.633,1,False
98016,2026-05-04T14:55:39.694091,1777920939.6940906,6688.177712440491,40084,2388.0,237,379,235,376,4,6,8.0,195.133083148487,shoko,1,,,111:28.178,1,False
98064,2026-05-04T14:55:42.957876,1777920942.9578755,6691.441497325897,40089,2389.0,265,447,263,444,4,6,8.0,183.78056853430107,taiko,1,,,111:31.441,1,False
98075,2026-05-04T14:55:43.710012,1777920943.7100124,6692.193634271622,40090,2390.0,265,447,262,445,6,5,11.0,183.78056853430107,taiko,1,,,111:32.194,1,False
98177,2026-05-04T14:55:50.670345,1777920950.670345,6699.1539669036865,40091,2391.0,321,82,319,80,5,4,10.0,16.546760816181063,biwa,1,,,111:39.154,1,False
98179,2026-05-04T14:55:50.798573,1777920950.7985733,6699.282195091248,40092,2392.0,283,180,280,177,6,7,13.0,4.289153328818998,biwa,1,,,111:39.282,5,False
98195,2026-05-04T14:55:51.885109,1777920951.8851087,6700.368730545044,40097,2396.0,278,183,274,181,8,5,11.0,356.9059419410829,koto,1,,,111:40.369,2,False
98528,2026-05-04T14:56:14.589884,1777920974.589884,6723.0735058784485,40099,2397.0,189,329,186,326,7,7,15.0,219.85723544211575,koto,1,,,112:03.074,1,False
98929,2026-05-04T14:56:41.902257,1777921001.9022574,6750.385879278183,40100,2398.0,358,261,353,258,10,7,23.0,117.72825742231912,biwa,1,,,112:30.386,1,False
99142,2026-05-04T14:56:56.430323,1777921016.4303231,6764.9139449596405,40101,2399.0,389,143,386,141,7,4,9.0,54.76177477504223,biwa,1,,,112:44.914,1,False
99343,2026-05-04T14:57:10.126026,1777921030.1260264,6778.609648227692,40102,2400.0,181,355,179,353,5,4,9.0,216.25383773744477,koto,1,,,112:58.610,1,False
99452,2026-05-04T14:57:17.550863,1777921037.550863,6786.034484863281,40103,2401.0,273,162,271,160,5,4,8.5,353.11827636936306,koto,1,,,113:06.034,2,False
99460,2026-05-04T14:57:18.093884,1777921038.0938838,6786.5775055885315,40105,2403.0,273,161,271,159,5,5,8.0,353.23382517744693,koto,1,,,113:06.578,4,False
99670,2026-05-04T14:57:32.397666,1777921052.3976655,6800.8812873363495,40121,2407.0,157,338,155,336,4,5,8.5,226.1885386092088,koto,1,,,113:20.881,2,False
99772,2026-05-04T14:57:39.358633,1777921059.3586333,6807.842255115509,40123,2409.0,473,292,470,288,7,8,22.5,110.45838205363572,biwa,1,,,113:27.842,1,False
99992,2026-05-04T14:57:54.351021,1777921074.3510206,6822.834642410278,40124,2410.0,239,199,236,197,6,5,10.0,297.12130340415865,koto,1,,,113:42.835,2,False
99998,2026-05-04T14:57:54.749361,1777921074.7493608,6823.232982635498,40125,2411.0,337,27,334,25,7,4,13.0,16.45380926895666,biwa,1,,,113:43.233,1,False
100041,2026-05-04T14:57:57.694589,1777921077.6945891,6826.17821097374,40127,2413.0,273,181,270,179,6,5,10.0,349.8244891569568,koto,1,,,113:46.178,1,False
100153,2026-05-04T14:58:05.325448,1777921085.3254478,6833.809069633484,40128,2414.0,422,165,420,162,5,6,9.5,68.82742138057046,biwa,1,,,113:53.809,1,False
100322,2026-05-04T14:58:16.830549,1777921096.8305488,6845.314170598984,40129,2415.0,386,406,384,404,5,4,9.0,150.32151007486482,kakko,1,,,114:05.314,2,False
100339,2026-05-04T14:58:17.998068,1777921097.9980683,6846.481690168381,40131,2417.0,389,405,386,403,6,5,8.5,149.49386775827617,biwa,1,,,114:06.482,2,False
100404,2026-05-04T14:58:22.429476,1777921102.4294758,6850.91309762001,40139,2419.0,312,376,309,373,6,7,13.0,168.40782458970898,kakko,1,,,114:10.913,13,False
100447,2026-05-04T14:58:25.357847,1777921105.3578467,6853.841468572617,40206,2425.0,303,376,300,374,7,5,15.0,171.61296762134054,taiko,1,,,114:13.841,14,False
100452,2026-05-04T14:58:25.694972,1777921105.6949725,6854.178594350815,40215,2430.0,310,377,307,374,7,7,15.0,169.18216641515903,kakko,1,,,114:14.179,9,False
100757,2026-05-04T14:58:46.478020,1777921126.4780204,6874.96164226532,40227,2431.0,265,375,263,372,5,6,8.0,185.52754015165615,taiko,1,,,114:34.962,3,False
100765,2026-05-04T14:58:47.021976,1777921127.0219755,6875.505597352982,40230,2434.0,265,373,263,371,5,5,9.0,185.59933933652056,taiko,1,,,114:35.506,2,False
100839,2026-05-04T14:58:52.062538,1777921132.0625384,6880.5461602211,40235,2436.0,316,120,314,118,5,5,9.5,19.798876354524907,biwa,1,,,114:40.546,3,False
100857,2026-05-04T14:58:53.294204,1777921133.2942038,6881.777825593948,40238,2439.0,316,124,314,121,5,7,12.0,20.55604521958344,biwa,1,,,114:41.778,7,False
100896,2026-05-04T14:58:55.950086,1777921135.9500864,6884.433708190918,40303,2442.0,307,118,304,116,6,5,10.0,14.82647997035565,biwa,1,,,114:44.434,11,False
100897,2026-05-04T14:58:56.013835,1777921136.0138347,6884.497456550598,40304,2443.0,307,120,304,117,7,7,12.5,15.10957512234046,biwa,1,,,114:44.497,6,False
100942,2026-05-04T14:58:59.086779,1777921139.0867789,6887.570400714874,40316,2448.0,315,121,313,118,5,6,9.5,19.470302009466938,biwa,1,,,114:47.570,5,False
100951,2026-05-04T14:58:59.694726,1777921139.6947262,6888.178348064423,40321,2453.0,315,120,312,117,7,6,11.5,19.290046219188753,biwa,1,,,114:48.178,2,False
100988,2026-05-04T14:59:02.221850,1777921142.2218497,6890.7054715156555,40335,2454.0,207,103,205,101,5,5,11.5,328.038656583023,koto,1,,,114:50.705,7,False
101031,2026-05-04T14:59:05.150490,1777921145.1504896,6893.634111404419,40377,2460.0,207,103,205,101,5,4,9.0,328.038656583023,koto,1,,,114:53.634,6,False
101086,2026-05-04T14:59:08.894738,1777921148.8947384,6897.378360271454,40380,2463.0,269,163,267,161,5,5,9.0,349.07719528013075,koto,1,,,114:57.378,1,False
101176,2026-05-04T14:59:15.037556,1777921155.0375562,6903.521178007126,40381,2464.0,306,246,304,244,5,5,9.0,135.0,biwa,1,,,115:03.521,2,False
101240,2026-05-04T14:59:19.390104,1777921159.390104,6907.873725891113,40383,2466.0,314,258,311,254,6,8,16.0,138.17983011986428,biwa,1,,,115:07.874,1,False
101617,2026-05-04T14:59:45.086089,1777921185.0860891,6933.569710969925,40384,2467.0,303,334,301,332,5,5,8.5,168.59344741602763,kakko,1,,,115:33.570,1,False
102130,2026-05-04T15:00:20.046119,1777921220.046119,6968.529740810394,40385,2468.0,390,143,387,141,6,4,8.0,55.007979801441365,biwa,1,,,116:08.530,1,False
102246,2026-05-04T15:00:27.950880,1777921227.95088,6976.434501886368,40386,2469.0,264,169,262,166,5,6,8.0,342.5820292077972,koto,1,,,116:16.435,1,False
102251,2026-05-04T15:00:28.287244,1777921228.2872443,6976.770866155624,40387,2470.0,351,172,349,170,5,5,8.5,55.93909118319215,biwa,1,,,116:16.771,1,False
102289,2026-05-04T15:00:30.878127,1777921230.878127,6979.361748933792,40396,2471.0,270,162,266,159,9,7,26.5,350.2175929681927,koto,1,,,116:19.362,2,False
102290,2026-05-04T15:00:30.942395,1777921230.9423947,6979.426016569138,40397,2472.0,233,196,230,194,7,5,13.5,297.05059700708614,koto,1,,,116:19.426,5,False
102360,2026-05-04T15:00:35.726902,1777921235.726902,6984.210523843765,40402,2477.0,326,81,323,79,7,5,9.0,18.31120003151557,biwa,1,,,116:24.211,1,False
102414,2026-05-04T15:00:39.406498,1777921239.4064982,6987.8901200294495,40403,2478.0,278,183,275,181,6,5,11.5,356.9059419410829,koto,1,,,116:27.890,9,False
102456,2026-05-04T15:00:42.254240,1777921242.2542396,6990.737861394882,40414,2484.0,281,183,278,181,6,4,8.0,1.5481576989779455,biwa,1,,,116:30.738,1,False
102712,2026-05-04T15:00:59.710446,1777921259.7104456,7008.19406747818,40415,2485.0,339,152,336,150,7,5,8.0,40.94644576816859,biwa,1,,,116:48.194,3,False
102720,2026-05-04T15:01:00.255160,1777921260.25516,7008.738781929016,40418,2488.0,339,152,336,150,7,4,8.0,40.94644576816859,biwa,1,,,116:48.739,2,False
102728,2026-05-04T15:01:00.798906,1777921260.798906,7009.282527923584,40420,2490.0,339,152,336,150,7,5,8.0,40.94644576816859,biwa,1,,,116:49.283,1,False
102779,2026-05-04T15:01:04.270533,1777921264.270533,7012.754154920578,40422,2491.0,370,343,367,339,6,8,17.5,143.80679269443533,biwa,1,,,116:52.754,8,False
102821,2026-05-04T15:01:07.134700,1777921267.1346996,7015.618321418762,40456,2497.0,370,342,367,339,6,6,9.5,143.58362148011395,biwa,1,,,116:55.618,1,False
102945,2026-05-04T15:01:15.581415,1777921275.5814147,7024.065036535263,40457,2498.0,293,216,290,214,7,5,11.5,72.89727103094765,biwa,1,,,117:04.065,1,False
102963,2026-05-04T15:01:16.814520,1777921276.8145204,7025.298142194748,40458,2499.0,290,219,287,217,6,4,8.5,84.28940686250036,biwa,1,,,117:05.298,1,False
102983,2026-05-04T15:01:18.174235,1777921278.1742349,7026.657856702805,40459,2500.0,290,219,287,216,6,6,8.0,84.28940686250036,biwa,1,,,117:06.658,1,False
103000,2026-05-04T15:01:19.326509,1777921279.3265097,7027.810131549835,40460,2501.0,289,218,286,216,6,5,11.5,77.47119229084848,biwa,1,,,117:07.810,1,False
103087,2026-05-04T15:01:25.263149,1777921285.2631488,7033.746770620346,40465,2502.0,346,153,343,150,6,7,17.0,44.56921278299137,biwa,1,,,117:13.747,1,False
103153,2026-05-04T15:01:29.758038,1777921289.7580383,7038.241660118103,40466,2503.0,404,393,402,390,5,7,11.0,144.36844608310582,biwa,1,,,117:18.242,1,False
103291,2026-05-04T15:01:39.166766,1777921299.166766,7047.650387763977,40467,2504.0,308,92,306,90,5,5,8.5,12.33908727832619,biwa,1,,,117:27.650,5,False
103396,2026-05-04T15:01:46.318760,1777921306.3187602,7054.80238199234,40472,2509.0,405,142,402,140,6,5,9.5,58.03583677006628,biwa,1,,,117:34.802,2,False
103437,2026-05-04T15:01:49.118569,1777921309.1185691,7057.6021909713745,40474,2511.0,304,238,300,235,9,7,25.5,126.86989764584403,biwa,1,,,117:37.602,8,False
103479,2026-05-04T15:01:51.982748,1777921311.9827485,7060.466370344162,40524,2517.0,304,238,299,234,10,8,34.5,126.86989764584403,biwa,1,,,117:40.466,12,False
103792,2026-05-04T15:02:13.310796,1777921333.310796,7081.794417858124,40543,2523.0,410,276,407,272,7,8,14.0,113.30489053920314,biwa,1,,,118:01.794,1,False
103840,2026-05-04T15:02:16.573801,1777921336.5738008,7085.057422637939,40544,2524.0,239,123,236,121,6,5,8.0,337.08717160322834,koto,1,,,118:05.057,1,False
103995,2026-05-04T15:02:27.214317,1777921347.214317,7095.697938919067,40545,2525.0,366,331,363,329,6,4,9.5,142.23237870827768,biwa,1,,,118:15.698,3,False
104128,2026-05-04T15:02:36.270995,1777921356.2709954,7104.754617214203,40550,2528.0,276,155,274,153,4,5,8.0,356.47854662307776,koto,1,,,118:24.755,2,False
104136,2026-05-04T15:02:36.815175,1777921356.815175,7105.298796892166,40552,2530.0,276,155,274,152,4,6,8.0,356.47854662307776,koto,1,,,118:25.299,3,False
104339,2026-05-04T15:02:50.654678,1777921370.654678,7119.138299942017,40555,2533.0,233,197,231,195,5,4,8.5,296.07535558394875,koto,1,,,118:39.138,6,False
104612,2026-05-04T15:03:09.246450,1777921389.24645,7137.730071783066,40574,2539.0,472,292,469,290,7,5,17.0,110.55604521958344,biwa,1,,,118:57.730,1,False
104688,2026-05-04T15:03:14.430309,1777921394.430309,7142.913930892944,40575,2540.0,156,245,153,243,6,4,8.0,258.60123693124206,koto,1,,,119:02.914,2,False
104700,2026-05-04T15:03:15.246843,1777921395.2468429,7143.730464696884,40577,2542.0,158,243,153,241,10,5,14.0,259.3236443173042,koto,1,,,119:03.730,2,False
104815,2026-05-04T15:03:23.085597,1777921403.085597,7151.569218873978,40584,2544.0,96,271,93,267,6,8,18.5,254.5080144719919,koto,1,,,119:11.569,2,False
104863,2026-05-04T15:03:26.365708,1777921406.365708,7154.849329948425,40586,2546.0,292,178,290,176,5,4,8.5,15.945395900922849,biwa,1,,,119:14.849,2,False
104875,2026-05-04T15:03:27.181925,1777921407.1819248,7155.665546655655,40588,2548.0,293,178,290,176,6,5,10.5,17.198541220065863,biwa,1,,,119:15.666,2,False
104921,2026-05-04T15:03:30.317471,1777921410.3174706,7158.801092386246,40591,2550.0,452,209,449,206,6,6,8.0,86.3407184813392,biwa,1,,,119:18.801,3,False
104925,2026-05-04T15:03:30.590809,1777921410.5908089,7159.074430704117,40593,2552.0,452,209,449,206,6,6,8.0,86.3407184813392,biwa,1,,,119:19.074,1,False
105116,2026-05-04T15:03:43.598070,1777921423.5980704,7172.0816922187805,40594,2553.0,264,284,262,282,5,4,8.5,194.03624346792648,shoko,1,,,119:32.082,2,False
105156,2026-05-04T15:03:46.317708,1777921426.3177085,7174.801330327988,40597,2555.0,264,284,262,282,5,4,8.5,194.03624346792648,shoko,1,,,119:34.801,1,False
105233,2026-05-04T15:03:51.566372,1777921431.5663717,7180.049993515015,40598,2556.0,169,214,167,211,5,6,8.0,273.0940580589171,koto,1,,,119:40.050,5,False
105241,2026-05-04T15:03:52.110373,1777921432.1103723,7180.593994140625,40603,2561.0,170,214,166,211,8,7,14.5,273.1221304621157,koto,1,,,119:40.594,1,False
105341,2026-05-04T15:03:58.926430,1777921438.9264305,7187.4100522994995,40604,2562.0,220,177,218,174,4,6,8.5,305.6279072914209,koto,1,,,119:47.410,1,False
105625,2026-05-04T15:04:18.286419,1777921458.286419,7206.7700407505035,40605,2563.0,230,195,226,193,8,5,14.5,296.565051177078,koto,1,,,120:06.770,3,False
105979,2026-05-04T15:04:42.414216,1777921482.4142156,7230.897837400436,40608,2566.0,206,103,203,101,7,5,11.0,327.68752137386997,koto,1,,,120:30.898,5,False
105987,2026-05-04T15:04:42.958499,1777921482.958499,7231.442120790482,40613,2571.0,207,104,204,101,6,6,8.0,327.81736823279516,koto,1,,,120:31.442,5,False
106116,2026-05-04T15:04:51.742054,1777921491.7420545,7240.2256762981415,40631,2572.0,365,314,361,310,8,9,22.0,137.87836949973405,biwa,1,,,120:40.226,2,False
106354,2026-05-04T15:05:07.966204,1777921507.9662044,7256.44982624054,40632,2573.0,191,430,188,428,6,5,8.0,202.96769340056093,shoko,1,,,120:56.450,1,False
106362,2026-05-04T15:05:08.509784,1777921508.5097845,7256.993406295776,40633,2574.0,195,430,192,429,6,3,8.0,202.03622694014544,shoko,1,,,120:56.993,8,False
106403,2026-05-04T15:05:11.309754,1777921511.309754,7259.7933757305145,40674,2579.0,194,431,191,429,7,5,15.5,202.17497080764323,shoko,1,,,120:59.793,8,False
106493,2026-05-04T15:05:17.438930,1777921517.43893,7265.922551870346,40685,2585.0,437,179,434,175,6,8,8.0,75.36427100016033,biwa,1,,,121:05.923,2,False
106509,2026-05-04T15:05:18.526549,1777921518.526549,7267.0101709365845,40688,2587.0,290,220,288,218,5,5,9.5,90.0,biwa,1,,,121:07.010,1,False
106582,2026-05-04T15:05:23.502871,1777921523.502871,7271.986492872238,40689,2588.0,381,206,378,204,6,4,9.5,82.1082975717643,biwa,1,,,121:11.986,1,False
106621,2026-05-04T15:05:26.158156,1777921526.1581557,7274.641777515411,40690,2589.0,339,407,336,404,7,6,13.5,162.4890965298507,kakko,1,,,121:14.642,6,False
106673,2026-05-04T15:05:29.710018,1777921529.7100177,7278.19363951683,40703,2595.0,340,406,338,404,5,5,8.5,162.12130340415865,kakko,1,,,121:18.194,1,False
106898,2026-05-04T15:05:45.038433,1777921545.0384333,7293.522055149078,40704,2596.0,172,79,170,77,5,5,8.5,322.5494217682633,koto,1,,,121:33.522,1,False
106910,2026-05-04T15:05:45.853526,1777921545.853526,7294.337147951126,40705,2597.0,172,79,170,77,5,5,10.0,322.5494217682633,koto,1,,,121:34.337,1,False
106919,2026-05-04T15:05:46.462742,1777921546.462742,7294.946363925934,40706,2598.0,173,79,171,77,4,5,8.5,322.80640082923577,koto,1,,,121:34.946,3,False
107063,2026-05-04T15:05:56.285697,1777921556.2856977,7304.769319534302,40712,2599.0,181,150,177,145,8,11,26.5,305.2630117295972,koto,1,,,121:44.769,2,False
107269,2026-05-04T15:06:10.318875,1777921570.3188753,7318.802497148514,40715,2601.0,264,446,262,444,5,5,8.0,184.04958170327137,taiko,1,,,121:58.802,2,False
107307,2026-05-04T15:06:12.910459,1777921572.9104588,7321.3940806388855,40727,2603.0,314,122,312,120,5,5,10.0,19.133643205905457,biwa,1,,,122:01.394,5,False
107308,2026-05-04T15:06:12.975179,1777921572.9751794,7321.458801269531,40728,2604.0,112,336,108,334,8,4,13.5,235.3758449200511,koto,1,,,122:01.459,5,False
107309,2026-05-04T15:06:13.037838,1777921573.037838,7321.521459817886,40732,2605.0,275,230,271,227,8,6,11.5,206.565051177078,shoko,1,,,122:01.521,3,False
107312,2026-05-04T15:06:13.245987,1777921573.2459874,7321.729609251022,40736,2608.0,342,100,340,98,5,5,9.0,27.32389130134652,biwa,1,,,122:01.730,6,False
107349,2026-05-04T15:06:15.774792,1777921575.7747917,7324.258413553238,40804,2609.0,347,101,344,98,7,7,16.0,29.380607861289207,biwa,1,,,122:04.258,8,False
107608,2026-05-04T15:06:33.422568,1777921593.4225678,7341.9061896800995,40828,2615.0,291,171,289,169,5,5,8.5,12.652556500557978,biwa,1,,,122:21.906,1,False
107746,2026-05-04T15:06:42.830541,1777921602.830541,7351.314162731171,40829,2616.0,331,285,328,283,6,4,8.0,141.88172363063694,biwa,1,,,122:31.314,1,False
107840,2026-05-04T15:06:49.230202,1777921609.2302024,7357.713824272156,40832,2617.0,368,343,364,338,9,10,28.0,144.41828241691917,biwa,1,,,122:37.714,3,False
107896,2026-05-04T15:06:53.054336,1777921613.0543356,7361.537957429886,40835,2618.0,217,351,214,349,6,4,8.0,205.68364718049585,shoko,1,,,122:41.538,1,False
107980,2026-05-04T15:06:58.766942,1777921618.7669425,7367.250564336777,40836,2619.0,341,406,339,404,5,4,10.0,161.8427345256207,kakko,1,,,122:47.251,6,False
108566,2026-05-04T15:07:38.701640,1777921658.70164,7407.185261726379,40849,2625.0,267,301,264,299,7,4,8.0,189.11786275379575,taiko,1,,,123:27.185,2,False
108577,2026-05-04T15:07:39.453586,1777921659.453586,7407.937207937241,40851,2627.0,267,301,263,299,8,4,8.0,189.11786275379575,taiko,1,,,123:27.937,1,False
108660,2026-05-04T15:07:45.118541,1777921665.1185403,7413.602162122726,40852,2628.0,370,167,368,164,4,7,11.5,59.50664159752432,biwa,1,,,123:33.602,1,False
108715,2026-05-04T15:07:48.862517,1777921668.8625174,7417.346139192581,40853,2629.0,301,263,299,261,5,5,10.0,153.97040780848647,kakko,1,,,123:37.346,5,False
108723,2026-05-04T15:07:49.406618,1777921669.406618,7417.890239953995,40858,2634.0,301,263,298,261,6,5,11.0,153.97040780848647,kakko,1,,,123:37.890,7,False
108804,2026-05-04T15:07:54.926886,1777921674.9268863,7423.410508155823,40888,2635.0,191,329,189,327,5,5,9.5,219.23211110208587,koto,1,,,123:43.411,8,False
108939,2026-05-04T15:08:04.126541,1777921684.126541,7432.610162734985,40902,2641.0,369,342,367,339,5,7,14.0,143.8889424784245,biwa,1,,,123:52.610,6,False
108993,2026-05-04T15:08:07.806331,1777921687.806331,7436.289952754974,40916,2647.0,386,216,384,213,4,6,8.0,87.83892051177361,biwa,1,,,123:56.290,3,False
109033,2026-05-04T15:08:10.526662,1777921690.5266623,7439.01028418541,40919,2650.0,305,376,302,373,6,6,12.0,170.89539913459782,taiko,1,,,123:59.010,12,False
109075,2026-05-04T15:08:13.390572,1777921693.3905716,7441.874193429947,40997,2656.0,311,378,307,375,9,6,17.5,168.8994299784947,kakko,1,,,124:01.874,14,False
109163,2026-05-04T15:08:19.390356,1777921699.3903563,7447.87397813797,41021,2662.0,196,432,192,429,8,6,15.5,201.61477894278624,shoko,1,,,124:07.874,8,False
109205,2026-05-04T15:08:22.254508,1777921702.2545075,7450.738129377365,41063,2668.0,194,431,190,429,8,5,18.5,202.17497080764323,shoko,1,,,124:10.738,8,False
109369,2026-05-04T15:08:33.422239,1777921713.4222388,7461.90586066246,41078,2674.0,330,178,328,176,5,5,12.5,49.96974072811031,biwa,1,,,124:21.906,8,False
109466,2026-05-04T15:08:40.110623,1777921720.1106231,7468.59424495697,42100,2680.0,178,313,175,309,6,8,26.5,227.64254529406472,koto,1,,,124:28.594,15,False
109467,2026-05-04T15:08:40.174231,1777921720.1742306,7468.65785241127,42105,2681.0,353,70,350,67,7,6,12.5,25.95064277703773,biwa,1,,,124:28.658,23,False
109468,2026-05-04T15:08:40.238484,1777921720.238484,7468.722105741501,42107,2682.0,168,308,165,305,6,7,12.5,231.84277341263095,koto,1,,,124:28.722,1,False
109627,2026-05-04T15:08:51.070344,1777921731.0703435,7479.553965330124,42110,2683.0,369,344,365,341,8,7,23.5,144.3314105252938,biwa,1,,,124:39.554,2,False
109634,2026-05-04T15:08:51.550835,1777921731.5508354,7480.034457206726,42112,2684.0,263,284,261,282,5,5,8.0,194.8756820016388,shoko,1,,,124:40.034,2,False
109762,2026-05-04T15:09:00.270925,1777921740.2709248,7488.7545466423035,42177,2686.0,175,207,172,204,7,6,17.5,277.05784664988107,koto,1,,,124:48.755,15,False
109839,2026-05-04T15:09:05.517182,1777921745.5171824,7494.000804185867,42213,2692.0,237,196,234,192,7,8,24.5,299.1676133795778,koto,1,,,124:54.001,5,False
109849,2026-05-04T15:09:06.206035,1777921746.206035,7494.689656734467,42218,2696.0,231,196,228,193,6,6,13.0,296.0954241573883,koto,1,,,124:54.690,8,False
109887,2026-05-04T15:09:08.799041,1777921748.7990408,7497.282662630081,42254,2698.0,231,197,228,194,7,6,13.0,295.14478563067894,koto,1,,,124:57.283,7,False
109889,2026-05-04T15:09:08.926523,1777921748.9265227,7497.41014456749,42256,2700.0,231,196,228,193,6,6,14.0,296.0954241573883,koto,1,,,124:57.410,7,False
109944,2026-05-04T15:09:12.686774,1777921752.6867738,7501.170395612717,42265,2704.0,308,92,306,90,5,5,8.5,12.33908727832619,biwa,1,,,125:01.170,1,False
110182,2026-05-04T15:09:28.894556,1777921768.8945558,7517.378177642822,42266,2705.0,237,379,235,376,4,6,8.0,195.133083148487,shoko,1,,,125:17.378,2,False
110190,2026-05-04T15:09:29.437943,1777921769.437943,7517.921564817429,42268,2707.0,236,378,234,376,5,5,8.5,195.56151032532847,shoko,1,,,125:17.922,2,False
110198,2026-05-04T15:09:29.982576,1777921769.9825764,7518.466198205948,42270,2709.0,236,378,234,376,5,5,9.0,195.56151032532847,shoko,1,,,125:18.466,4,False
110444,2026-05-04T15:09:46.750208,1777921786.7502077,7535.233829498291,42282,2711.0,260,305,258,303,5,5,8.5,193.2405199151872,shoko,1,,,125:35.234,1,False
110700,2026-05-04T15:10:04.189323,1777921804.1893234,7552.672945261002,42283,2712.0,172,79,170,76,5,7,14.5,322.5494217682633,koto,1,,,125:52.673,5,False
110708,2026-05-04T15:10:04.749892,1777921804.7498918,7553.233513593674,42288,2717.0,173,80,170,77,6,6,12.0,322.60983715755196,koto,1,,,125:53.234,4,False
